Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number,Relocated From X Coordinate,Relocated From Y Coordinate,Relocated From Latitude,Relocated From Longitude,Relocated From Location
07/04/2020 02:35:00 PM,Chevrolet,Blue,AV82737,Illinois,3402,N,LAKE SHORE,DR,3180,N,LAKESHORE INNER,,Broken Down,20-00046974,1172725.02630066,1922741.32007772,41.943440793,-87.640548058,"(41.94344079316954, -87.64054805780991)"
07/04/2020 03:20:00 PM,Cadillac,Black,BN76355,Illinois,100,W,PERSHING,,3908,S,WENTWORTH,,Broken Down,20-00046977,,,,,
07/10/2020 11:35:00 AM,Toyota,Black,Z869177,Illinois,2707,N,ARTESIAN,AVE,2420,W,SCHUBERT,,CDOT Street Resurfacing,20-00048430,1159560.51000241,1917911.17133299,41.93046832,-87.689067756,"(41.930468320202706, -87.68906775614751)"
07/10/2020 11:42:00 AM,Honda,White,AK23075,Illinois,447,W,ALDINE,AVE,3921,N,FREEMONT,,Other,20-00048435,1172405.97465,1922310.9252,41.942266844,-87.64173349,"(41.942266844306566, -87.64173348960824)"
06/25/2020 10:15:00 AM,Nissan,Black,BK50709,Illinois,7228,S,EXCHANGE,AVE,7222,S,EXCHANGE,,Forestry,20-00045331,1193884.16818352,1857714.82892853,41.764510518,-87.564917793,"(41.764510517850454, -87.56491779274961)"
06/25/2020 10:40:00 AM,Chrysler,Gray,A L3 1069,,2320,E,69TH,STREET,2332,E,69TH STREET,,Forestry,20-00045358,1192515.10630638,1859656.91767785,41.769873208,-87.569872485,"(41.769873208420144, -87.56987248523232)"
06/25/2020 10:23:00 AM,Nissan,Gray,N316774,Illinois,5,S,STATE,ST,7222,S,EXCHANGE,,Forestry,20-00045345,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
07/04/2020 05:38:00 PM,Chevrolet,Blue,181741,Not Available,614,N,LAKE SHORE,DR,1320,N,LARRABEE,,Police,20-00046979,1179909.737494,1904441.49267092,41.893063119,-87.614704513,"(41.89306311886141, -87.61470451331913)"
07/10/2020 12:09:00 PM,Toyota,Brown,BN48440,Illinois,1611,N,ALBANY,,1635,N,ALBANY,,Other,20-00048440,1155409.34916785,1910548.95312424,41.91035038,-87.70452074,"(41.9103503804653, -87.70452074048642)"
06/25/2020 10:41:00 AM,Honda,Maroon,BK96383,Illinois,2128,W,SHAKESPEARE,AVE,2149,W,WEBSTER,,Peoples Gas,20-00045361,1161814.39279106,1914384.69181046,41.920744656,-87.680883864,"(41.92074465581051, -87.6808838641171)"
06/25/2020 10:41:00 AM,Toyota,Red,DLN6157,Michigan,5348,W,GIDDING,,5361,W,GIDDING,,Water Management,20-00045357,1139808.76958769,1930904.82801532,41.966508495,-87.761332963,"(41.96650849487762, -87.76133296271797)"
07/15/2020 07:22:00 AM,Honda,Gray,R132311,Illinois,5941,W,NEWPORT,,5933,W,NEWPORT,,Forestry,20-00049465,1136155.80861804,1922329.2323756,41.943042343,-87.774969969,"(41.94304234317625, -87.77496996909221)"
07/13/2020 09:35:00 AM,Ford,Gray,2544461,Illinois,2451,W,59TH,ST,5902,S,CAMPBELL,,CDOT Street Resurfacing,20-00048829,1160953.29241659,1865471.19921758,41.786538962,-87.68540383,"(41.78653896163686, -87.68540382999566)"
07/20/2020 12:28:00 PM,Toyota,Gray,BN44220,Illinois,6424,N,MAPLEWOOD,AVE,2624,W,ARTHUR,,Other,20-00051177,1158155.33541293,1942549.88032655,41.998107131,-87.693555399,"(41.99810713117949, -87.69355539890614)"
07/13/2020 09:42:00 AM,Toyota,Silver,BV63583,Illinois,744,S,INDEPENDENCE,BLVD,3709,W,FLOURNOY,,Forestry,20-00048838,1151216.24999931,1896379.09008277,41.871550136,-87.720296573,"(41.87155013574557, -87.72029657329395)"
07/13/2020 09:20:00 AM,Honda,Black,002519845,Illinois,4903,W,GRACE,ST,3750,N,LAVERGNE,,Other,20-00048821,1142978.01331443,1924814.38968126,41.949737159,-87.749832495,"(41.94973715908669, -87.74983249483824)"
07/13/2020 10:00:00 AM,Ford,White,AB71099,Illinois,2506,W,59TH,ST,5811,S,MAPLEWOOD,,CDOT Street Resurfacing,20-00048846,1160650.06481979,1865462.3547333,41.786520956,-87.68651587,"(41.7865209563368, -87.68651587002338)"
07/13/2020 09:58:00 AM,Honda,Black,P550285,Illinois,2564,S,HILLOCK,,2554,S,HILLOCK,,Water Management,20-00048882,1168755.38467801,1887157.31769759,41.845883036,-87.656170681,"(41.84588303641679, -87.65617068116542)"
07/21/2020 12:57:00 PM,Infiniti,Gray,CE90093,Illinois,2453,N,CENTRAL PARK,AVE,2554,N,CENTRAL PARK,,Other,20-00051590,1151967.55229446,1916071.39672095,41.925572999,-87.717018853,"(41.925572998513495, -87.71701885339687)"
07/13/2020 09:57:00 AM,Oldsmobile,White,322V029,Illinois,5,S,STATE,ST,5837,W,SUPERIOR,,Other,20-00048881,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
06/25/2020 10:40:00 AM,Jeep,Black,ACN4546,Wisconsin,1219,N,DAMEN,AVE,1149,N,HOYNE,,Other,20-00045363,1162844.24842575,1908203.52718684,41.903761543,-87.67727368,"(41.90376154349778, -87.67727367958788)"
06/25/2020 10:57:00 AM,Nissan,Black,BX86367,Illinois,4866,N,FRANCISCO,,4856,N,FRANCISCO,,Forestry,20-00045364,1156284.68736716,1932284.76990476,41.96997732,-87.700715804,"(41.96997731951926, -87.70071580446337)"
06/25/2020 10:49:00 AM,Lincoln,Gray,AN25788,Illinois,7019,N,SHERIDAN,RD,7150,N,SHERIDAN,,Other,20-00045362,1166627.85240097,1946847.29941458,42.009721386,-87.662264082,"(42.00972138645207, -87.66226408214736)"
07/04/2020 06:21:00 PM,Buick,White,AU 78070,Illinois,6448,S,EBERHART,AVE,6451,S,EBERHART AVENUE,,Accident,20-00046983,1180686.131311,1862365.13301067,41.777584777,-87.613148759,"(41.77758477686437, -87.6131487585775)"
07/04/2020 08:00:00 PM,Nissan,Gray,BG70872,Illinois,2400,N,FULLERTON,,1647,N,LASALLE,,Broken Down,20-00046985,,,,,
06/29/2020 05:08:00 PM,Bmw,White,CA 42636,Illinois,6310,S,ST LAWRENCE,AVE,6308,S,ST. LAWRENCE  AVENUE,,Accident,20-00046127,1181319.43296982,1863302.02057713,41.780141108,-87.610798233,"(41.780141108464946, -87.61079823329462)"
06/29/2020 05:24:00 PM,Kia Motors Corp,Gray,BY 78004,Illinois,560,E,63RD,STREET,6309,S,ST. LAWRENCE AVENUE,,Accident,20-00046130,,,,,
07/07/2020 08:16:00 PM,Chevrolet,Red,CC 27318,Illinois,61,E,59TH,STREET,5936,S,MICHIGAN AVENUE,,Accident,20-00047776,,,,,
07/07/2020 09:26:00 PM,Ford,White,S37 2902,Illinois,2600,S,NB OUTER LAKE SHORE,DRIVE,1738,S,MOE DRIVE WEST,,Broken Down,20-00047781,,,,,
06/29/2020 06:27:00 PM,Chevrolet,White,49003119,Illinois,526,N,MAY,ST,323,E,LOWERWACKER,,Water Management,20-00046137,1168726.22650916,1903738.89041448,41.891384816,-87.655797388,"(41.891384816088895, -87.65579738848456)"
07/04/2020 08:28:00 PM,Toyota,Black,S20 1949,Illinois,206,W,ROOT,ST,206,W,ROOT STREET,,Accident,20-00046988,1175562.28186621,1877461.86990735,41.819127932,-87.631480827,"(41.819127932069264, -87.63148082744398)"
07/04/2020 08:45:00 PM,Chevrolet,Silver,N/A,Not Available,4100,S,WENTWORTH,AVENUE,212,W,ROOT STREET,,Accident,20-00046989,,,,,
06/29/2020 06:44:00 PM,Chevrolet,Silver,AR 54823,Illinois,1950,E,95TH,STREET,1936,E,95TH STREET,,Accident,20-00046142,1190928.79990761,1842363.72450693,41.722457627,-87.576244824,"(41.722457626767024, -87.57624482434493)"
07/05/2020 12:59:00 PM,Mazda,Black,BQ84321,Illinois,118,S,MADISON,,323,E,WACKER,,Accident,20-00046991,,,,,
07/05/2020 01:53:00 AM,Bmw,Black,BR24676,Illinois,702,N,LAKE SHORE NB,DR,400,E,CHICAGO,,Accident,20-00046992,,,,,
06/29/2020 05:35:00 PM,Dodge,Gray,CA57556,Illinois,5824,S,LAKE SHORE,DR,500,E,31ST PL,,Stalled,20-00046141,1190038.19667558,1866818.07007868,41.789583927,-87.578721256,"(41.78958392661311, -87.57872125585182)"
07/05/2020 01:40:00 AM,Volkswagen,Black,AM83866,Illinois,700,N,LAKE SHORE NB,DR,400,E,CHICAGO,,Accident,20-00046993,,,,,
06/29/2020 07:15:00 PM,Dodge,Blue,AU35952,Illinois,5433,S,LAKE SHORE NB,DR,4554,S,LAKE  PARK,,Stalled,20-00046144,,,,,
06/29/2020 05:35:00 PM,Toyota,Beige,BW88454,Illinois,2816,S,LAKE SHORE SB,DR,450,E,31ST PL,,Other,20-00046133,,,,,
06/29/2020 07:21:00 PM,Chevrolet,Gray,CD 60460,Illinois,5804,S,LAKE SHORE,DR,5700,S,COLUMBIA DR.,,Accident,20-00046146,1189970.19667558,1866988.87007868,41.790054251,-87.578965092,"(41.79005425144044, -87.57896509153343)"
06/29/2020 09:02:00 PM,Mercedes,Black,BX89527,Illinois,3132,N,LAKE SHORE,DR,2400,N,CANNON,,Stalled,20-00046150,1173502.45659774,1920961.71987114,41.938540232,-87.637743705,"(41.93854023238705, -87.63774370527935)"
06/30/2020 03:26:00 AM,Jeep,Brown,CB33231,Illinois,310,N,LAKE SHORE SB,DR,446,E,RANDOLPH,,Broken Down,20-00046155,,,,,
06/30/2020 05:55:00 AM,Kia Motors Corp,Black,977RKN,Indiana,2500,S,STATE,,400,E,LOWER WACKER,,Police,20-00046156,,,,,
06/30/2020 07:29:00 AM,Nissan,Green,CA86237,Illinois,6555,S,LOWE,AVE,6612,S,LOWE,,CDOT Curb and Gutter,20-00046160,1173165.65982596,1861417.64077494,41.775154272,-87.640746704,"(41.775154272265446, -87.64074670439149)"
06/30/2020 07:26:00 AM,Ford,Green,Z472263,Illinois,6553,S,LOWE,AVE,6612,S,LOWE,,CDOT Curb and Gutter,20-00046158,1173165.25982596,1861431.04077494,41.775191052,-87.640747775,"(41.775191052249404, -87.64074777512813)"
06/30/2020 07:35:00 AM,Kia Motors Corp,Black,ZU86143,Illinois,1708,S,HAMILTON,AVE,2133,W,18TH ST.,,Forestry,20-00046164,1162312.91059419,1891625.28883357,41.858280561,-87.679689209,"(41.85828056067595, -87.67968920863882)"
06/30/2020 07:57:00 AM,Ford,White,N760937,Illinois,2432,E,24ST,,2359,E,MICHIGAN,,Accident,20-00046165,,,,,
06/30/2020 08:25:00 AM,Toyota,Gray,BN48719,Illinois,3016,W,BELDEN,AVE,2942,W,BELDEN,,Peoples Gas,20-00046218,1155886.20677029,1915255.94690634,41.923257149,-87.70264178,"(41.92325714939939, -87.70264177992063)"
06/30/2020 08:30:00 AM,Ford,Turquoise,Y914392,Illinois,3944,N,OTTAWA,AVE,3836,N,ORIOLES,,Other,20-00046243,1124317.70968425,1925346.72701623,41.951526077,-87.818415119,"(41.95152607699735, -87.81841511911797)"
06/30/2020 08:45:00 AM,Toyota,Gray,CUT821,Michigan,5412,W,WILSON,AVE,4612,N,LINDER,,Water Management,20-00046237,1139420.71480016,1930211.0769278,41.964611881,-87.762776785,"(41.96461188062124, -87.76277678480147)"
06/30/2020 08:28:00 AM,Subaru,White,AG21379,Illinois,238,E,SOUTH WATER,ST,2542,W,AINSLIE,,Peoples Gas,20-00046231,1178022.9320874,1902185.96009206,41.886916982,-87.621702648,"(41.88691698225864, -87.62170264771322)"
06/30/2020 08:50:00 AM,Chrysler,Gray,BK17090,Illinois,3950,N,OTTAWA,AVE,3904,N,ORIOLES,,Other,20-00046248,1124295.00968425,1925062.32701623,41.950746023,-87.818504846,"(41.95074602327134, -87.81850484587389)"
06/25/2020 11:29:00 AM,Kia Motors Corp,Blue,GXF9421,Ohio,1327,N,DAMEN,AVE,1969,W,EVERGREEN,,Other,20-00045372,1162822.28153383,1908938.74511514,41.905779497,-87.677333717,"(41.905779496706536, -87.67733371659278)"
06/25/2020 11:41:00 AM,Dodge,Black,2149915,Illinois,4419,S,ELLIS,AVE,4419,S,ELLIS,,Accident,20-00045375,1183664.82472588,1875915.54429423,41.814699245,-87.601806238,"(41.81469924470418, -87.60180623811708)"
07/07/2020 07:30:00 PM,Ford,Red,CD 32902,Illinois,443,E,PERSHING,RD,437,E,PERSHING ROAD,,Other,20-00047772,1179960.55989527,1879221.77292894,41.823857526,-87.615292462,"(41.82385752563355, -87.61529246228983)"
07/05/2020 06:05:00 AM,Nissan,Gray,AY23222,Illinois,419,E,SUPERIOR,ST,323,E,LOWER WACKER,,Accident,20-00046995,1179147.42389426,1905451.0993676,41.89585101,-87.617473229,"(41.89585101044147, -87.61747322874703)"
07/08/2020 03:54:00 AM,Ford,White,BW15021,Illinois,4001,S,LAKE SHORE SB,DR,1039,E,OAKWOOD,,Accident,20-00047785,,,,,
07/16/2020 09:50:00 AM,Pontiac,Silver,BN70621,Illinois,6525,S,LOWE,AVE,6509,S,LOWE,,CDOT Street Resurfacing,20-00049937,1173159.990682,1861617.9517962,41.775704074,-87.640761573,"(41.775704074051625, -87.64076157299891)"
07/16/2020 10:05:00 AM,Saturn,Black,1641792,Illinois,7625,N,ROGERS,AVE,1422,W,TOUHY,,Water Management,20-00049945,1165288.29972355,1950552.46071933,42.019917114,-87.66708661,"(42.01991711409491, -87.66708660953024)"
07/08/2020 06:38:00 AM,Ford,White,BW15021,Illinois,1038,E,OAKWOOD,BLVD,950,E,OAKWOOD BLVD,,Accident,20-00047788,1183949.46148162,1879760.86750233,41.825244426,-87.60064189,"(41.82524442634125, -87.60064189031502)"
06/30/2020 09:07:00 AM,Mercedes,White,BB17176,Illinois,4448,S,TALMAN,AVE,2645,W,45TH ST,,Water Management,20-00046247,1159443.90276822,1875069.74751584,41.81290972,-87.690674949,"(41.81290971976497, -87.69067494856274)"
06/30/2020 09:09:00 AM,Chevrolet,Silver,N964321,Illinois,4446,S,TALMAN,AVE,4404,S,TALMAN,,Water Management,20-00046250,1159443.50276822,1875083.14751584,41.812946499,-87.690676048,"(41.812946499249364, -87.69067604820664)"
07/16/2020 10:27:00 AM,Honda,Blue,AG47339,Illinois,2409,N,KILBOURN,AVE,2250,N,KENNETH,,Water Management,20-00049948,1145986.32480588,1915691.55127766,41.924646532,-87.739006681,"(41.924646531856354, -87.73900668056984)"
07/10/2020 12:16:00 PM,Mazda,Gray,Q892717,Illinois,1611,N,ALBANY,,1720,N,ALBANY,,Other,20-00048445,1155409.34916785,1910548.95312424,41.91035038,-87.70452074,"(41.9103503804653, -87.70452074048642)"
07/10/2020 12:24:00 PM,Honda,Red,L172819,Illinois,6589,N,OCONTO,AVE,6568,N,OCONTO,,Forestry,20-00048441,1127047.52207997,1943330.74007629,42.00083064,-87.807974722,"(42.00083063978701, -87.80797472248561)"
07/10/2020 12:25:00 PM,Ford,Blue,AX39216,Illinois,230,E,15TH,PL,1820,S,INDIANA,,Forestry,20-00048448,1178040.98029737,1892827.53782575,41.861236531,-87.621921211,"(41.86123653054029, -87.62192121094417)"
06/30/2020 09:25:00 AM,Chevrolet,Maroon,002502231,Illinois,8738,S,DANTE,AVE,8718,S,DANTE,,Other,20-00046257,1187313.24591674,1847327.26568763,41.736164603,-87.589330788,"(41.736164602808216, -87.58933078794459)"
07/16/2020 10:42:00 AM,Mazda,Gray,N86250,Illinois,3457,N,HOYNE,,3457,N,HOYNE,,Other,20-00049970,,,,,
07/16/2020 10:35:00 AM,Toyota,Red,AL75979,Illinois,942,E,47TH,ST,1145,E,46TH,,Other,20-00049965,1183467.14358092,1874047.71683255,41.809578402,-87.602589608,"(41.80957840208142, -87.602589607929)"
07/16/2020 10:33:00 AM,Honda,Black,AM99895,Illinois,5636,S,KILBOURN,AVE,5633,S,KENNETH,,Peoples Gas,20-00049952,1147324.65236904,1866857.88772938,41.790615221,-87.735338758,"(41.79061522103078, -87.73533875758606)"
07/15/2020 07:43:00 AM,Lexus,White,BR81487,Illinois,2850,W,MARQUETTE,RD,6637,S,FRANCISCO,,CDOT Street Resurfacing,20-00049476,1158442.30006677,1860081.99770651,41.771801777,-87.69475723,"(41.77180177675602, -87.69475722952)"
07/16/2020 10:38:00 AM,Mazda,Red,ZY90041,Illinois,4948,S,CALUMET,AVE,4956,S,CALUMET,,Water Management,20-00049969,1179269.89119001,1872283.95351771,41.804835385,-87.618038122,"(41.80483538481888, -87.61803812246073)"
07/16/2020 10:32:00 AM,Honda,Black,Q169694,Illinois,6336,N,PAULINA,,6319,N,PAULINA,,Forestry,20-00049955,1164031.84970766,1942078.81789157,41.996692004,-87.671951126,"(41.99669200404377, -87.67195112565156)"
07/17/2020 09:51:00 AM,Chevrolet,Silver,BZ27940,Illinois,7944,S,PHILLIPS,AVE,2444,E,81ST ST,,Other,20-00050403,1193907.24002952,1852639.06000836,41.75058165,-87.564999385,"(41.750581650081664, -87.56499938490211)"
07/15/2020 07:25:00 AM,Cadillac,Silver,229V344,Illinois,520,N,AUSTIN,BLVD,520,N,MAYFIELD,,CDOT Street Resurfacing,20-00049464,1136285.64896702,1902834.87592015,41.889545211,-87.774959236,"(41.88954521104089, -87.7749592357173)"
07/15/2020 07:43:00 AM,Volvo,Tan,BA37688,Illinois,5229,S,RICHMOND,ST,5137,S,ALBANY,,Water Management,20-00049471,1157595.02613424,1869828.34711261,41.798564366,-87.697598929,"(41.79856436600315, -87.69759892873077)"
07/17/2020 09:53:00 AM,Honda,Black,8497187,Illinois,4981,N,KILPATRICK,AVE,4930,N,KILPATRICK,,CDOT Street Resurfacing,20-00050404,1145181.58191621,1932898.0021995,41.97187779,-87.741527138,"(41.97187779015307, -87.74152713771697)"
07/15/2020 09:17:00 AM,Hyundai,Blue,BU84876,Illinois,3057,W,MARQUETTE,RD,3042,W,66TH ST,,CDOT Street Resurfacing,20-00049590,1157082.58989651,1860042.25889422,41.771720323,-87.699742605,"(41.77172032349644, -87.69974260477792)"
07/15/2020 09:30:00 AM,Kia Motors Corp,White,INV# 0222338,Illinois,400,E,WACKER,DR,727,W,GRAND. ELMHURST. IL.,,Other,20-00049613,1179158.19671798,1902504.42402091,41.887764952,-87.617523948,"(41.887764952288876, -87.6175239484367)"
07/15/2020 10:41:00 AM,Honda,Gray,Z224620,Illinois,5,S,STATE,ST,3311,W,WRIGHTWOOD,,Other,20-00049653,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
07/15/2020 10:40:00 AM,Jeep,Black,Z116022,Illinois,516,W,BRIAR,PL,3700,N,RECREATION DR,,Other,20-00049654,1172173.1899177,1921014.44251792,41.938714398,-87.642627465,"(41.938714398340935, -87.64262746504235)"
07/15/2020 10:50:00 AM,Saab,Silver,AX94337,Illinois,1353,W,HURON,ST,1341,W,HURON,,Forestry,20-00049657,1167171.54988538,1904804.25416856,41.894341794,-87.661476317,"(41.89434179439171, -87.66147631722636)"
07/05/2020 07:10:00 AM,Nissan,Gray,FL5 47ABT,Indiana,344,E,PERSHING,ROAD,346,E,PERSHING ROAD,,Accident,20-00046996,,,,,
07/10/2020 12:24:00 PM,Dodge,Red,MN4711,Wisconsin,2210,W,IRVING PARK,RD,2202,W,IRVING PARK,,Water Management,20-00048446,1160873.18199412,1926525.36259371,41.954079005,-87.684004199,"(41.954079005473176, -87.68400419930144)"
06/25/2020 11:43:00 AM,Dodge,White,DL 6010 P,Illinois,102,S,LAKESHORE,DR,360,E,MONROE,,Broken Down,20-00045380,,,,,
